Site_ID,Year of planting,Site_type,tree_species,gbh1,gbh2,gbh3,gbh4,gbh5,gbh6,gbh7,gbh8,gbh9,gbh10,gbh11,height,Leaf_litter,Canopy_overlap,Foliage_score,0=,1=,2=,4=,8=,16=,24=,32=,Cane,Bamboo,Canopy_cover
OLV1_10R,2008,Restored,Maesa indica,20,0,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,20,0,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,17,17,0,0,0,0,0,0,0,0,0,5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,4.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,17,0,0,0,0,0,0,0,0,0,0,5.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,14,12,0,0,0,0,0,0,0,0,0,5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,17,16,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,19,0,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,17,13,0,0,0,0,0,0,0,0,0,5.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,16,13,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,25,0,0,0,0,0,0,0,0,0,0,7,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Litsea floribunda,33,0,0,0,0,0,0,0,0,0,0,8.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,23,17,0,0,0,0,0,0,0,0,0,8,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,11,0,0,0,0,0,0,0,0,0,0,4,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,16,13,0,0,0,0,0,0,0,0,0,4.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,10,0,0,0,0,0,0,0,0,0,0,3,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Cinnamomum malabathrum,17,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Dimocarpus longan,14,10,0,0,0,0,0,0,0,0,0,7,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,16,0,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,26,0,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,10,0,0,0,0,0,0,0,0,0,0,4.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,11,0,0,0,0,0,0,0,0,0,0,4.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,11,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,11,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,71,0,0,0,0,0,0,0,0,0,0,13.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Litsea deccanensis,28,11,0,0,0,0,0,0,0,0,0,6.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesopsis eminii,10,0,0,0,0,0,0,0,0,0,0,4,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Litsea oleiodes,46,30,0,0,0,0,0,0,0,0,0,12.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,18,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Leea indica,17,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,7,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Dimocarpus longan,18,0,0,0,0,0,0,0,0,0,0,5.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Cinnamomum malabathrum,58,0,0,0,0,0,0,0,0,0,0,9.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Cinnamomum malabathrum,23,0,0,0,0,0,0,0,0,0,0,9,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Dysoxylum malabaricum,13,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Cinnamomum malabathrum,16,0,0,0,0,0,0,0,0,0,0,4,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Diospyros sylvatica,12,0,0,0,0,0,0,0,0,0,0,7,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,13,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,4,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Cinnamomum malabathrum,43,0,0,0,0,0,0,0,0,0,0,8,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Actinodaphne malabaricum,40,27,0,0,0,0,0,0,0,0,0,8.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,14,0,0,0,0,0,0,0,0,0,0,7,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Solanum sp.,36,0,0,0,0,0,0,0,0,0,0,8,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,16,0,0,0,0,0,0,0,0,0,0,4.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Myristica dactyloides,12,0,0,0,0,0,0,0,0,0,0,3,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,18,0,0,0,0,0,0,0,0,0,0,8.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Persea macarantha,29,0,0,0,0,0,0,0,0,0,0,6,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Clerodendrum infortunatum,16,0,0,0,0,0,0,0,0,0,0,NA,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Litsea bourdillonii,22,20,25,0,0,0,0,0,0,0,0,7.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Maesa indica,14,10,0,0,0,0,0,0,0,0,0,4.5,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10R,2008,Restored,Tetrameles nudiflora,435,0,0,0,0,0,0,0,0,0,0,35,7,1,8,1,1,1,1,1,1,1,1,0,0,50
OLV1_10U,2008,Unrestored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,2,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Maesa indica,12,11,0,0,0,0,0,0,0,0,0,3.5,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Litsea floribunda,14,10,0,0,0,0,0,0,0,0,0,5,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Eucalyptus sp.,161,0,0,0,0,0,0,0,0,0,0,35,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Clerodendrum infortunatum,43,0,0,0,0,0,0,0,0,0,0,8,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Litsea laevigata,17,0,0,0,0,0,0,0,0,0,0,6,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Clerodendrum infortunatum,16,0,0,0,0,0,0,0,0,0,0,3.5,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Litsea laevigata,15,16,0,0,0,0,0,0,0,0,0,5,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV1_10U,2008,Unrestored,Clerodendrum infortunatum,10,0,0,0,0,0,0,0,0,0,0,2.5,3,1,4,1,1,1,1,0,0,0,0,0,0,20
OLV2_08R,2009,Restored,Acronychia pedunculata,16,0,0,0,0,0,0,0,0,0,0,4.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,19,27,0,0,0,0,0,0,0,0,0,6.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,16,14,12,12,18,13,14,0,0,0,0,7,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Syzygium densiflorum,12,0,0,0,0,0,0,0,0,0,0,4.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,10,0,0,0,0,0,0,0,0,0,0,5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Actinodaphne bourdillonii,43,22,0,0,0,0,0,0,0,0,0,7.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,10,0,0,0,0,0,0,0,0,0,0,5.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,11,0,0,0,0,0,0,0,0,0,0,5.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,13,0,0,0,0,0,0,0,0,0,0,6,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,20,10,0,0,0,0,0,0,0,0,0,5.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,20,0,0,0,0,0,0,0,0,0,0,5.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,23,18,21,38,40,17,38,0,0,0,0,8.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,26,32,31,24,17,16,13,70,0,0,0,9.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Litsea floribunda,11,0,0,0,0,0,0,0,0,0,0,4.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,14,0,0,0,0,0,0,0,0,0,0,6.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,20,0,0,0,0,0,0,0,0,0,0,4.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Clerodendrum infortunatum,31,0,0,0,0,0,0,0,0,0,0,7,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,28,29,0,0,0,0,0,0,0,0,0,8,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,35,36,32,35,0,0,0,0,0,0,0,9.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,19,18,12,0,0,0,0,0,0,0,0,5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Maesa indica,15,0,0,0,0,0,0,0,0,0,0,4.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Clerodendrum infortunatum,31,0,0,0,0,0,0,0,0,0,0,8,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Vepris bilocularis,60,0,0,0,0,0,0,0,0,0,0,5.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,18,0,0,0,0,0,0,0,0,0,0,6.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Clerodendrum infortunatum,20,0,0,0,0,0,0,0,0,0,0,6.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,57,12,14,12,26,15,22,20,30,27,44,13,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,35,12,0,0,0,0,0,0,0,0,0,9,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,28,25,16,24,24,23,25,0,0,0,0,6.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08R,2009,Restored,Gliricidia sepium,17,12,11,14,0,0,0,0,0,0,0,5.5,4.5,1,7,1,1,1,1,1,1,1,0,1,0,60
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,22,0,0,0,0,0,0,0,0,0,0,8.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,33,0,0,0,0,0,0,0,0,0,0,10,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,12,0,0,0,0,0,0,0,0,0,0,5.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,23,0,0,0,0,0,0,0,0,0,0,6,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,12,0,0,0,0,0,0,0,0,0,0,4.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Ficus nervosa,70,0,0,0,0,0,0,0,0,0,0,9,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,12,0,0,0,0,0,0,0,0,0,0,6,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Acronychia pedunculata,20,0,0,0,0,0,0,0,0,0,0,5.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,4.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,32,0,0,0,0,0,0,0,0,0,0,7,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,15,0,0,0,0,0,0,0,0,0,0,4,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,28,0,0,0,0,0,0,0,0,0,0,7,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,13,0,0,0,0,0,0,0,0,0,0,4,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,4.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,18,0,0,0,0,0,0,0,0,0,0,6,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,14,0,0,0,0,0,0,0,0,0,0,4,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Neolitsea scrobiculata,26,0,0,0,0,0,0,0,0,0,0,7.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,22,16,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,12,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Atalantia wightii,12,0,0,0,0,0,0,0,0,0,0,3.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,33,0,0,0,0,0,0,0,0,0,0,7.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,25,0,0,0,0,0,0,0,0,0,0,7,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,29,0,0,0,0,0,0,0,0,0,0,NA,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,12,0,0,0,0,0,0,0,0,0,0,7.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,16,0,0,0,0,0,0,0,0,0,0,8,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,10,0,0,0,0,0,0,0,0,0,0,4.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,12,0,0,0,0,0,0,0,0,0,0,14,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,21,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Nothapodytes nimmoniana,17,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,54,0,0,0,0,0,0,0,0,0,0,8.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,23,0,0,0,0,0,0,0,0,0,0,7,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,19,25,17,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,32,0,0,0,0,0,0,0,0,0,0,6,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,87,0,0,0,0,0,0,0,0,0,0,12,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,26,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,11,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,10,0,0,0,0,0,0,0,0,0,0,4.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,11,0,0,0,0,0,0,0,0,0,0,4.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,39,0,0,0,0,0,0,0,0,0,0,6,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,17,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,25,0,0,0,0,0,0,0,0,0,0,7.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Maesa indica,11,0,0,0,0,0,0,0,0,0,0,5.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Clerodendrum infortunatum,27,0,0,0,0,0,0,0,0,0,0,8.5,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Actinodaphne malabaricum,42,35,14,0,0,0,0,0,0,0,0,9,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Tabernaemontana heyneana,17,0,0,0,0,0,0,0,0,0,0,8,4,1,5,1,1,1,1,0,1,0,0,0,0,40
OLV2_08U,2009,Unrestored,Cinnamomum malabathrum,10,0,0,0,0,0,0,0,0,0,0,6,4,1,5,1,1,1,1,0,1,0,0,0,0,40
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,8,73,9,6,4,11,0,0,0,0,0,8,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,13,0,0,0,0,0,0,0,0,0,0,4.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,19,0,0,0,0,0,0,0,0,0,0,4.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Acronychia pedunculata,13,9,0,0,0,0,0,0,0,0,0,4,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,35,0,0,0,0,0,0,0,0,0,0,8,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Meiogyne pannosa,21,0,0,0,0,0,0,0,0,0,0,5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,19,6,0,0,0,0,0,0,0,0,0,5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,25,0,0,0,0,0,0,0,0,0,0,4,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,13,0,0,0,0,0,0,0,0,0,0,2.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,10,0,0,0,0,0,0,0,0,0,0,3,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,16,11,4,6,0,0,0,0,0,0,0,4,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,12,6,0,0,0,0,0,0,0,0,0,2.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,15,0,0,0,0,0,0,0,0,0,0,6.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,14,0,0,0,0,0,0,0,0,0,0,4.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,58,20,0,0,0,0,0,0,0,0,0,9.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Canarium strictum,322,0,0,0,0,0,0,0,0,0,0,41,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Antidesma menausa,42,14,0,0,0,0,0,0,0,0,0,7.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Meiogyne pannosa,23,0,0,0,0,0,0,0,0,0,0,2.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Antidesma menausa,53,0,0,0,0,0,0,0,0,0,0,10,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,75,55,14,0,0,0,0,0,0,0,0,10,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dimocarpus longan,51,0,0,0,0,0,0,0,0,0,0,16.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,13,0,0,0,0,0,0,0,0,0,0,5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Meiogyne pannosa,13,0,0,0,0,0,0,0,0,0,0,1.8,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,61,25,24,0,0,0,0,0,0,0,0,9,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,16,13,0,0,0,0,0,0,0,0,0,6,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Cullenia exarillata,260,0,0,0,0,0,0,0,0,0,0,30,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,41,0,0,0,0,0,0,0,0,0,0,11,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Psychotria anamallayana,10,0,0,0,0,0,0,0,0,0,0,2.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,114,21,61,0,0,0,0,0,0,0,0,10,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Palaquium ellipticum,132,0,0,0,0,0,0,0,0,0,0,28,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,10,0,0,0,0,0,0,0,0,0,0,4,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Villebrunea integrifolia,10,0,0,0,0,0,0,0,0,0,0,4,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Myristica dactyloides,14,0,0,0,0,0,0,0,0,0,0,5.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,22,14,0,0,0,0,0,0,0,0,0,6,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Mastixia arborea,18,0,0,0,0,0,0,0,0,0,0,5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dimocarpus longan,11,0,0,0,0,0,0,0,0,0,0,4.5,7,1,5,1,1,1,1,0,1,0,0,0,0,95
PANM_P1B,NA,Benchmark,Dendrocnide sinuata,25,0,0,0,0,0,0,0,0,0,0,7,7,1,5,1,1,1,1,0,1,0,0,0,0,95
